Date,Actual_Price,AR_Prediction,Hybrid_Prediction,Absolute_Error,MAPE
31/01/2012,5199.25,4628.874494,4628.026386,571.2236142,10.98665412
01/02/2012,5235.7,4628.986182,4628.138074,607.5619257,11.60421578
02/02/2012,5269.9,4629.097828,4628.249721,641.6502793,12.17575816
03/02/2012,5325.85,4629.209433,4628.361325,697.4886748,13.09628838
06/02/2012,5361.65,4629.320995,4628.472888,733.1771123,13.67446798
07/02/2012,5335.15,4629.432516,4628.584408,706.5655916,13.24359374
08/02/2012,5368.15,4629.543995,4628.695887,739.4541129,13.77484073
09/02/2012,5412.35,4629.655432,4628.807324,783.5426761,14.47694026
10/02/2012,5381.6,4629.766827,4628.918719,752.6812811,13.98619892
13/02/2012,5390.2,4629.87818,4629.030072,761.169928,14.12136707
14/02/2012,5416.05,4629.989491,4629.141383,786.9086168,14.52919779
15/02/2012,5531.95,4630.10076,4629.252653,902.6973474,16.31788695
16/02/2012,5521.95,4630.211988,4629.36388,892.5861198,16.16432818
17/02/2012,5564.3,4630.323174,4629.475066,934.824934,16.80040497
21/02/2012,5607.15,4630.434318,4629.58621,977.5637899,17.43423646
22/02/2012,5505.35,4630.54542,4629.697312,875.6526877,15.90548626
23/02/2012,5483.3,4630.656481,4629.808373,853.4916272,15.56529147
24/02/2012,5429.3,4630.767499,4629.919392,799.3806084,14.72345622
27/02/2012,5281.2,4630.878476,4630.030369,651.1696313,12.32995591
28/02/2012,5375.5,4630.989412,4630.141304,745.358696,13.86584868
29/02/2012,5385.2,4631.100305,4630.252198,754.9478023,14.01893713
01/03/2012,5339.75,4631.211157,4630.36305,709.3869503,13.28502178
02/03/2012,5359.35,4631.321968,4630.47386,728.87614,13.60008471
03/03/2012,5359.4,4631.432736,4630.584629,728.8153713,13.59882396
05/03/2012,5280.35,4631.543463,4630.695356,649.6546442,12.30324968
06/03/2012,5222.4,4631.654149,4630.806041,591.5939588,11.32800932
07/03/2012,5220.45,4631.764793,4630.916685,589.5333149,11.29276815
09/03/2012,5333.55,4631.875395,4631.027287,702.5227126,13.17176576
12/03/2012,5359.55,4631.985956,4631.137848,728.4121519,13.59091998
13/03/2012,5429.5,4632.096475,4631.248367,798.2516327,14.7021205
14/03/2012,5463.9,4632.206953,4631.358845,832.541155,15.23712284
15/03/2012,5380.5,4632.317389,4631.469281,749.0307189,13.92121028
16/03/2012,5317.9,4632.427783,4631.579676,686.3203243,12.90585239
19/03/2012,5257.05,4632.538137,4631.690029,625.3599711,11.89564435
20/03/2012,5274.85,4632.648448,4631.800341,643.0496594,12.19086153
21/03/2012,5364.95,4632.758718,4631.910611,733.0393892,13.66348967
22/03/2012,5228.45,4632.868947,4632.02084,596.4291604,11.40738002
23/03/2012,5278.2,4632.979135,4632.131027,646.0689731,12.24032763
26/03/2012,5184.25,4633.089281,4632.241173,552.0088271,10.64780493
27/03/2012,5243.15,4633.199385,4632.351277,610.7987225,11.64946115
28/03/2012,5194.75,4633.309448,4632.461341,562.2886593,10.8241717
29/03/2012,5178.85,4633.41947,4632.571363,546.2786375,10.54826144
30/03/2012,5295.55,4633.529451,4632.681343,662.868657,12.51746574
02/04/2012,5317.9,4633.63939,4632.791282,685.1087178,12.88306884
03/04/2012,5358.5,4633.749288,4632.90118,725.59882,13.5410809
04/04/2012,5322.9,4633.859144,4633.011037,689.8889634,12.96077258
09/04/2012,5234.4,4633.96896,4633.120852,601.2791482,11.48706916
10/04/2012,5243.6,4634.078734,4633.230626,610.3693742,11.64027337
11/04/2012,5226.85,4634.188466,4633.340359,593.5096414,11.35501576
12/04/2012,5276.85,4634.298158,4633.45005,643.3999499,12.19287927
13/04/2012,5207.45,4634.407808,4633.5597,573.8902996,11.02056284
16/04/2012,5226.2,4634.517417,4633.669309,592.5306905,11.33769642
17/04/2012,5289.7,4634.626985,4633.778877,655.9211226,12.39996829
18/04/2012,5300,4634.736512,4633.888404,666.1115959,12.56814332
19/04/2012,5332.4,4634.845997,4633.99789,698.4021103,13.0973316
20/04/2012,5290.85,4634.955442,4634.107334,656.7426659,12.4128007
23/04/2012,5200.6,4635.064845,4634.216737,566.3832626,10.8907292
24/04/2012,5222.65,4635.174207,4634.3261,588.3239004,11.26485406
25/04/2012,5202,4635.283528,4634.435421,567.5645793,10.9105071
26/04/2012,5189,4635.392808,4634.544701,554.4552993,10.68520523
27/04/2012,5190.6,4635.502047,4634.65394,555.9460604,10.71063192
30/04/2012,5248.15,4635.611245,4634.763138,613.3868625,11.6876778
02/05/2012,5239.15,4635.720402,4634.872294,604.2777056,11.53388824
03/05/2012,5188.4,4635.829518,4634.98141,553.4185898,10.6664596
04/05/2012,5086.85,4635.938593,4635.090485,451.7595149,8.880928569
07/05/2012,5114.15,4636.047627,4635.199519,478.9504811,9.365202059
08/05/2012,4999.95,4636.15662,4635.308512,364.6414882,7.292902693
09/05/2012,4974.8,4636.265571,4635.417464,339.3825363,6.822033776
10/05/2012,4965.7,4636.374482,4635.526375,330.1736253,6.649085231
11/05/2012,4928.9,4636.483352,4635.635245,293.2647553,5.949902722
14/05/2012,4907.8,4636.592182,4635.744074,272.0559261,5.543337669
15/05/2012,4942.8,4636.70097,4635.852862,306.9471379,6.209984986
16/05/2012,4858.25,4636.809717,4635.961609,222.2883905,4.575482746
17/05/2012,4870.2,4636.918424,4636.070316,234.129684,4.807393619
18/05/2012,4891.45,4637.027089,4636.178982,255.2710184,5.218718752
21/05/2012,4906.05,4637.135714,4636.287606,269.7623936,5.498565925
22/05/2012,4860.5,4637.244298,4636.39619,224.1038096,4.610715144
23/05/2012,4835.65,4637.352841,4636.504734,199.1452664,4.11827296
24/05/2012,4921.4,4637.461344,4636.613236,284.786764,5.786702239
25/05/2012,4920.4,4637.569805,4636.721698,283.6783024,5.765350426
28/05/2012,4985.65,4637.678226,4636.830118,348.8198815,6.996477521
29/05/2012,4990.1,4637.786606,4636.938499,353.1615014,7.077242969
30/05/2012,4950.75,4637.894946,4637.046838,313.703162,6.336477543
31/05/2012,4924.25,4638.003244,4637.155137,287.0948633,5.830225177
01/06/2012,4841.6,4638.111502,4637.263395,204.3366053,4.220435503
04/06/2012,4848.15,4638.21972,4637.371612,210.778388,4.347604509
05/06/2012,4863.3,4638.327896,4637.479789,225.8202114,4.643353512
06/06/2012,4997.1,4638.436032,4637.587925,359.5120754,7.194414268
07/06/2012,5049.65,4638.544128,4637.69602,411.95398,8.158069966
08/06/2012,5068.35,4638.652182,4637.804075,430.5459253,8.494794663
11/06/2012,5054.1,4638.760197,4637.912089,416.1879112,8.234659211
12/06/2012,5115.9,4638.86817,4638.020062,477.8799376,9.341072688
13/06/2012,5121.45,4638.976103,4638.127995,483.3220047,9.437210256
14/06/2012,5054.75,4639.083995,4638.235888,416.5141123,8.240053657
15/06/2012,5139.05,4639.191847,4638.34374,500.7062604,9.743167714
18/06/2012,5064.25,4639.299659,4638.451551,425.7984491,8.407927118
19/06/2012,5103.85,4639.407429,4638.559322,465.2906782,9.116464595
20/06/2012,5120.55,4639.51516,4638.667052,481.8829479,9.410765405
21/06/2012,5165,4639.62285,4638.774742,526.2252581,10.18829154
22/06/2012,5146.05,4639.730499,4638.882391,507.1676087,9.855473785
25/06/2012,5114.65,4639.838108,4638.99,475.6599998,9.299952095
26/06/2012,5120.8,4639.945676,4639.097569,481.7024313,9.406780802
27/06/2012,5141.9,4640.053204,4639.205097,502.6949033,9.776442624
28/06/2012,5149.15,4640.160692,4639.312584,509.8374156,9.901389853
29/06/2012,5278.9,4640.268139,4639.420032,639.4799684,12.11388676
02/07/2012,5278.6,4640.375546,4639.527439,639.0725615,12.10685715
03/07/2012,5287.95,4640.482913,4639.634805,648.315195,12.26023686
04/07/2012,5302.55,4640.590239,4639.742131,662.8078688,12.49979479
05/07/2012,5327.3,4640.697525,4639.849417,687.450583,12.90429642
06/07/2012,5316.95,4640.80477,4639.956663,676.9933374,12.73273846
09/07/2012,5275.15,4640.911976,4640.063868,635.0861322,12.03920518
10/07/2012,5345.35,4641.01914,4640.171033,705.1789673,13.19238155
11/07/2012,5306.3,4641.126265,4640.278157,666.0218426,12.55153012
12/07/2012,5235.25,4641.23335,4640.385242,594.8647582,11.36268102
13/07/2012,5227.25,4641.340394,4640.492286,586.757714,11.22497899
16/07/2012,5197.25,4641.447398,4640.59929,556.6507101,10.71048555
17/07/2012,5192.85,4641.554361,4640.706254,552.1437463,10.63276903
18/07/2012,5216.3,4641.661285,4640.813177,575.4868228,11.03247173
19/07/2012,5242.7,4641.768168,4640.920061,601.7799394,11.47843553
20/07/2012,5205.1,4641.875011,4641.026904,564.0730962,10.83693101
23/07/2012,5117.95,4641.981815,4641.133707,476.8162932,9.316548485
24/07/2012,5128.2,4642.088577,4641.24047,486.9595303,9.495720336
25/07/2012,5109.6,4642.1953,4641.347192,468.2528075,9.164177382
26/07/2012,5043,4642.301983,4641.453875,401.5461248,7.962445465
27/07/2012,5099.85,4642.408625,4641.560518,458.2894822,8.986332583
30/07/2012,5199.8,4642.515228,4641.66712,558.1328797,10.73373745
31/07/2012,5229,4642.62179,4641.773683,587.2263172,11.23018392
01/08/2012,5240.5,4642.728313,4641.880205,598.6197948,11.42295191
02/08/2012,5227.75,4642.834795,4641.986688,585.7633124,11.20488379
03/08/2012,5215.7,4642.941238,4642.09313,573.6068701,10.99769676
06/08/2012,5282.55,4643.04764,4642.199532,640.3504677,12.12199539
07/08/2012,5336.7,4643.154002,4642.305895,694.3941053,13.01167585
08/08/2012,5338,4643.260325,4642.412217,695.5877829,13.03086892
09/08/2012,5322.95,4643.366607,4642.5185,680.4315004,12.78297749
10/08/2012,5320.4,4643.47285,4642.624742,677.7752579,12.73917859
13/08/2012,5347.9,4643.579052,4642.730945,705.1690553,13.18590578
14/08/2012,5380.35,4643.685215,4642.837107,737.5128926,13.70752632
16/08/2012,5362.95,4643.791338,4642.94323,720.0067698,13.42557305
17/08/2012,5366.3,4643.897421,4643.049313,723.2506868,13.47764171
21/08/2012,5421,4644.003464,4643.155356,777.8446438,14.34872982
22/08/2012,5412.85,4644.109467,4643.261359,769.5886406,14.21780837
23/08/2012,5415.35,4644.215431,4643.367323,771.9826772,14.25545306
24/08/2012,5386.7,4644.321354,4643.473246,743.2267536,13.79744099
27/08/2012,5350.25,4644.427238,4643.57913,706.6708699,13.2081841
28/08/2012,5334.6,4644.533082,4643.684974,690.9150259,12.95158074
29/08/2012,5287.8,4644.638886,4643.790778,644.0092217,12.17915242
30/08/2012,5315.05,4644.74465,4643.896543,671.1534573,12.62741568
31/08/2012,5258.5,4644.850375,4644.002267,614.4977326,11.68579885
03/09/2012,5253.75,4644.95606,4644.107952,609.6420477,11.60394095
04/09/2012,5274,4645.061705,4644.213598,629.7864024,11.94134248
05/09/2012,5225.7,4645.167311,4644.319203,581.3807969,11.12541472
06/09/2012,5238.4,4645.272877,4644.424769,593.975231,11.33886742
07/09/2012,5342.1,4645.378403,4644.530295,697.5697049,13.05796793
08/09/2012,5358.7,4645.483889,4644.635782,714.0642183,13.32532551
10/09/2012,5363.45,4645.589336,4644.741229,718.7087714,13.40012066
11/09/2012,5390,4645.694744,4644.846636,745.1533642,13.82473774
12/09/2012,5431,4645.800111,4644.952003,786.0479965,14.47335659
13/09/2012,5435.35,4645.905439,4645.057332,790.2926684,14.53986714
14/09/2012,5577.65,4646.010728,4645.16262,932.48738,16.71828422
17/09/2012,5610,4646.115977,4645.267869,964.7321311,17.19665118
18/09/2012,5600.05,4646.221186,4645.373078,954.6769217,17.04764996
20/09/2012,5554.25,4646.326356,4645.478248,908.7717519,16.36173654
21/09/2012,5691.15,4646.431486,4645.583378,1045.566622,18.3717987
24/09/2012,5669.6,4646.536577,4645.688469,1023.911531,18.05967847
25/09/2012,5673.9,4646.641628,4645.793521,1028.106479,18.11992597
26/09/2012,5663.45,4646.74664,4645.898532,1017.551468,17.96698951
27/09/2012,5649.5,4646.851612,4646.003505,1003.496495,17.76257182
28/09/2012,5703.3,4646.956545,4646.108438,1057.191562,18.53648874
01/10/2012,5718.8,4647.061439,4646.213331,1072.586669,18.7554499
03/10/2012,5731.25,4647.166293,4646.318185,1084.931815,18.930108
04/10/2012,5787.6,4647.271108,4646.423,1141.177,19.71762043
05/10/2012,5746.95,4647.375883,4646.527775,1100.422225,19.14793455
08/10/2012,5676,4647.480619,4646.632511,1029.367489,18.13543849
09/10/2012,5704.6,4647.585315,4646.737208,1057.862792,18.544031
10/10/2012,5652.15,4647.689973,4646.841865,1005.308135,17.7862961
11/10/2012,5708.05,4647.79459,4646.946483,1061.103517,18.58959745
12/10/2012,5676.05,4647.899169,4647.051061,1028.998939,18.12878566
15/10/2012,5687.25,4648.003708,4647.155601,1040.094399,18.28817793
16/10/2012,5648,4648.108208,4647.260101,1000.739899,17.71848264
17/10/2012,5660.25,4648.212669,4647.364561,1012.885439,17.89471205
18/10/2012,5718.7,4648.31709,4647.468983,1071.231017,18.73207228
19/10/2012,5684.25,4648.421473,4647.573365,1036.676635,18.23770304
22/10/2012,5717.15,4648.525816,4647.677708,1069.472292,18.70638853
23/10/2012,5691.4,4648.63012,4647.782012,1043.617988,18.33675349
25/10/2012,5705.3,4648.734384,4647.886276,1057.413724,18.5338847
26/10/2012,5664.3,4648.83861,4647.990502,1016.309498,17.94236707
29/10/2012,5665.6,4648.942796,4648.094688,1017.505312,17.95935668
30/10/2012,5597.9,4649.046943,4648.198835,949.7011649,16.96531136
31/10/2012,5619.7,4649.151051,4648.302943,971.3970569,17.28556786
01/11/2012,5645.05,4649.25512,4648.407012,996.6429881,17.65516671
02/11/2012,5697.7,4649.359149,4648.511042,1049.188958,18.41425414
05/11/2012,5704.2,4649.46314,4648.615032,1055.584968,18.50539896
06/11/2012,5724.4,4649.567092,4648.718984,1075.681016,18.79115743
07/11/2012,5760.1,4649.671004,4648.822896,1111.277104,19.29267033
08/11/2012,5738.75,4649.774877,4648.92677,1089.82323,18.99060301
09/11/2012,5686.25,4649.878712,4649.030604,1037.219396,18.24083352
12/11/2012,5683.7,4649.982507,4649.1344,1034.5656,18.20232596
13/11/2012,5666.95,4650.086264,4649.238156,1017.711844,17.95872284
15/11/2012,5631,4650.189981,4649.341873,981.6581266,17.43310472
16/11/2012,5574.05,4650.29366,4649.445552,924.6044482,16.58765975
19/11/2012,5571.4,4650.397299,4649.549191,921.8508087,16.54612501
20/11/2012,5571.55,4650.500899,4649.652792,921.8972082,16.54651234
21/11/2012,5614.8,4650.604461,4649.756353,965.0436466,17.18749816
22/11/2012,5627.75,4650.707984,4649.859876,977.890124,17.37621828
23/11/2012,5626.6,4650.811468,4649.96336,976.6366402,17.35749192
26/11/2012,5635.9,4650.914912,4650.066805,985.8331953,17.49202781
27/11/2012,5727.45,4651.018318,4650.170211,1077.279789,18.80906493
29/11/2012,5825,4651.121686,4650.273578,1174.726422,20.1669772
30/11/2012,5879.85,4651.225014,4650.376906,1229.473094,20.90993978
03/12/2012,5870.95,4651.328303,4650.480196,1220.469804,20.78828476
04/12/2012,5889.25,4651.431554,4650.583446,1238.666554,21.03267061
05/12/2012,5900.5,4651.534766,4650.686658,1249.813342,21.18148194
06/12/2012,5930.9,4651.637939,4650.789831,1280.110169,21.58374224
07/12/2012,5907.4,4651.741073,4650.892966,1256.507034,21.27005171
10/12/2012,5908.9,4651.844169,4650.996061,1257.903939,21.2882929
11/12/2012,5898.8,4651.947226,4651.099118,1247.700882,21.15177463
12/12/2012,5888,4652.050244,4651.202136,1236.797864,21.00539851
13/12/2012,5851.5,4652.153223,4651.305115,1200.194885,20.51089267
14/12/2012,5879.6,4652.256164,4651.408056,1228.191944,20.88903912
17/12/2012,5857.9,4652.359066,4651.510958,1206.389042,20.5942239
18/12/2012,5896.8,4652.461929,4651.613821,1245.186179,21.1163034
19/12/2012,5929.6,4652.564754,4651.716646,1277.883354,21.55092003
20/12/2012,5916.4,4652.66754,4651.819432,1264.580568,21.37415604
21/12/2012,5847.7,4652.770287,4651.922179,1195.777821,20.44868616
24/12/2012,5855.75,4652.872996,4652.024888,1203.725112,20.55629273
26/12/2012,5905.6,4652.975666,4652.127558,1253.472442,21.22514972
27/12/2012,5870.1,4653.078298,4652.23019,1217.86981,20.74700278
28/12/2012,5908.35,4653.180891,4652.332783,1256.017217,21.25834145
31/12/2012,5905.1,4653.283445,4652.435338,1252.664662,21.21326756
01/01/2013,5950.85,5906.221238,5903.972204,46.87779606,0.787749583
02/01/2013,5993.25,5906.32101,5907.069934,86.18006623,1.437952133
03/01/2013,6009.5,5906.819578,5907.568501,101.9314987,1.696172705
04/01/2013,6016.15,5907.516338,5905.092272,111.0577277,1.84599333
07/01/2013,5988.4,5908.21999,5905.795924,82.60407586,1.37940144
08/01/2013,6001.7,5908.922739,5908.84781,92.85218992,1.547098154
09/01/2013,5971.5,5909.618247,5909.240905,62.25909516,1.042603955
10/01/2013,5968.65,5910.311753,5907.063835,61.58616506,1.031827382
11/01/2013,5951.3,5911.004987,5907.757069,43.54293065,0.731654103
14/01/2013,6024.05,5911.69827,5908.450352,115.5996484,1.91896894
15/01/2013,6056.6,5912.391551,5909.143633,147.4563672,2.434639355
16/01/2013,6001.85,5913.084756,5909.836838,92.01316223,1.533080004
17/01/2013,6039.2,5913.777861,5910.529943,128.6700569,2.130581151
18/01/2013,6064.4,5914.470864,5911.222946,153.1770539,2.525840214
21/01/2013,6082.3,5915.163767,5911.915848,170.3841515,2.801311207
22/01/2013,6048.5,5915.856569,5912.608651,135.8913486,2.246695026
23/01/2013,6054.3,5916.549273,5913.301355,140.9986449,2.328900862
24/01/2013,6019.35,5917.241878,5913.99396,105.3560402,1.750289321
25/01/2013,6074.65,5917.934383,5914.686465,159.9635348,2.633296318
28/01/2013,6074.8,5918.62679,5915.378872,159.4211285,2.624302504
29/01/2013,6049.9,5919.319097,5916.071179,133.8288213,2.212083197
30/01/2013,6055.75,5920.011305,5916.763387,138.9866133,2.295118083
31/01/2013,6034.75,5920.703414,5917.455496,117.2945044,1.943651426
01/02/2013,5998.9,5921.395423,5918.147505,80.75249467,1.3461217
04/02/2013,5987.25,5922.087334,5918.839416,68.41058399,1.142604434
05/02/2013,5956.9,5922.779146,5919.531228,37.36877239,0.627319115
06/02/2013,5959.2,5923.470858,5920.22294,38.97705986,0.654065308
07/02/2013,5938.8,5924.162472,5920.914554,17.88544637,0.301162632
08/02/2013,5903.5,5924.853986,5921.606068,18.10606808,0.306700569
11/02/2013,5897.85,5925.545402,5922.297483,24.4474835,0.414515179
12/02/2013,5922.5,5926.236718,5922.9888,0.488799913,0.00825327
13/02/2013,5932.95,5926.927935,5923.680017,9.269982668,0.156245757
14/02/2013,5896.95,5927.619054,5924.371136,27.42113577,0.465005397
15/02/2013,5887.4,5928.310073,5925.062155,37.66215524,0.63970777
18/02/2013,5898.2,5929.000994,5925.753076,27.55307576,0.467143803
19/02/2013,5939.7,5929.691815,5926.443897,13.25610266,0.223177983
20/02/2013,5943.05,5930.382538,5927.13462,15.91538,0.267798184
21/02/2013,5852.25,5931.073162,5927.825244,75.57524375,1.291387821
22/02/2013,5850.3,5931.763687,5928.515769,78.2157686,1.336953124
25/02/2013,5854.75,5932.454113,5929.206195,74.45619457,1.271722867
26/02/2013,5761.35,5933.14444,5929.896522,168.5465217,2.925469233
27/02/2013,5796.9,5933.834668,5930.58675,133.6867499,2.306176576
28/02/2013,5693.05,5934.524797,5931.276879,238.2268793,4.184521115
01/03/2013,5719.7,5935.214828,5931.96691,212.2669099,3.711154605
04/03/2013,5698.5,5935.90476,5932.656842,234.1568417,4.109096108
05/03/2013,5784.25,5936.594593,5933.346675,149.0966747,2.577631926
06/03/2013,5818.6,5937.284327,5934.036409,115.4364089,1.983920683
07/03/2013,5863.3,5937.973962,5934.726044,71.42604429,1.218188465
08/03/2013,5945.7,5938.663499,5935.415581,10.28441904,0.172972384
11/03/2013,5942.35,5939.352937,5936.105019,6.244981109,0.105092785
12/03/2013,5914.1,5940.042276,5936.794358,22.6943581,0.38373308
13/03/2013,5851.2,5940.731517,5937.483599,86.28359859,1.474630821
14/03/2013,5908.95,5941.420659,5938.17274,29.22274039,0.494550477
15/03/2013,5872.6,5942.109702,5938.861784,66.2617835,1.128321076
18/03/2013,5835.25,5942.798646,5939.550728,104.3007279,1.787425182
19/03/2013,5745.95,5943.487492,5940.239574,194.2895737,3.381330741
20/03/2013,5694.4,5944.176239,5940.928321,246.5283209,4.32931162
21/03/2013,5658.75,5944.864888,5941.616969,282.8669694,4.998753601
22/03/2013,5651.35,5945.553437,5942.305519,290.9555193,5.148425054
25/03/2013,5633.85,5946.241889,5942.993971,309.1439706,5.487259523
26/03/2013,5641.6,5946.930241,5943.682323,302.0823233,5.354550541
28/03/2013,5682.55,5947.618496,5944.370577,261.8205775,4.607448724
01/04/2013,5704.4,5948.306651,5945.058733,240.6587331,4.218826399
02/04/2013,5748.1,5948.994708,5945.74679,197.6467901,3.438471671
03/04/2013,5672.9,5949.682667,5951.051122,278.151122,4.90315574
04/04/2013,5574.75,5950.370527,5951.738982,376.988982,6.762437455
05/04/2013,5553.25,5951.058288,5952.426744,399.1767435,7.188164472
08/04/2013,5542.95,5951.745951,5953.114407,410.1644065,7.399749349
09/04/2013,5495.1,5952.433516,5953.801971,458.7019711,8.347472677
10/04/2013,5558.7,5953.120982,5954.489437,395.7894372,7.120179848
11/04/2013,5594,5953.80835,5955.176805,361.1768048,6.456503483
12/04/2013,5528.55,5954.495619,5955.864074,427.3140741,7.729225097
15/04/2013,5568.4,5955.18279,5956.551245,388.1512449,6.970606366
16/04/2013,5688.95,5955.869862,5957.238317,268.2883173,4.715954918
17/04/2013,5688.7,5956.556836,5957.925291,269.2252913,4.732632962
18/04/2013,5783.1,5957.243712,5958.612167,175.512167,3.034914958
22/04/2013,5834.4,5957.930489,5959.298944,124.8989442,2.14073331
23/04/2013,5836.9,5958.617168,5959.985623,123.0856232,2.108749905
25/04/2013,5916.3,5959.303749,5960.838984,44.53898409,0.752818216
26/04/2013,5871.45,5959.990231,5961.525466,90.07546638,1.534126432
29/04/2013,5904.1,5960.676615,5962.21185,58.11185038,0.984262637
30/04/2013,5930.2,5961.362901,5962.898136,32.69813608,0.551383361
02/05/2013,5999.35,5962.049088,5963.584324,35.76567649,0.596159192
03/05/2013,5944,5962.735177,5964.270413,20.27041268,0.341023093
06/05/2013,5971.05,5963.421168,5964.956404,6.093596402,0.102052343
07/05/2013,6043.55,5964.107061,5965.642296,77.90770371,1.289104975
08/05/2013,6069.3,5964.792855,5966.328091,102.9719092,1.696602726
09/05/2013,6050.15,5965.478552,5967.013787,83.13621297,1.374118212
10/05/2013,6094.75,5966.16415,5967.699385,127.0506149,2.084591081
11/05/2013,6107.25,5966.84965,5968.384885,138.865115,2.273774858
13/05/2013,5980.45,5967.535051,5969.070287,11.37971326,0.190281889
14/05/2013,5995.4,5968.220355,5969.75559,25.64440967,0.427734758
15/05/2013,6146.75,5968.90556,5970.440796,176.3092042,2.868332114
16/05/2013,6169.9,5969.590668,5971.125903,198.7740969,3.221674531
17/05/2013,6187.3,5970.275677,5971.810912,215.4890876,3.482764496
20/05/2013,6156.9,5970.960588,5972.495823,184.4041765,2.995081559
21/05/2013,6114.1,5971.645401,5973.180637,140.9193634,2.30482595
22/05/2013,6094.5,5972.330116,5973.865352,120.6346484,1.979401894
23/05/2013,5967.05,5973.014733,5974.549969,7.499968508,0.125689721
24/05/2013,5983.55,5973.699252,5975.234487,8.315512579,0.138972894
27/05/2013,6083.15,5974.383673,5975.918908,107.2310917,1.762756001
28/05/2013,6111.25,5975.067996,5976.603231,134.6467688,2.203260688
29/05/2013,6104.3,5975.752221,5977.287456,127.0125439,2.080706124
30/05/2013,6124.05,5976.436348,5977.971583,146.078417,2.385323716
31/05/2013,5985.95,5977.120376,5978.655612,7.294388057,0.121858486
03/06/2013,5939.3,5977.804307,5979.63324,40.33324002,0.679090802
04/06/2013,5919.45,5978.488141,5980.317073,60.86707307,1.028255549
05/06/2013,5923.85,5979.171876,5981.000808,57.15080821,0.964757855
06/06/2013,5921.4,5979.855513,5981.684445,60.28444543,1.018077573
07/06/2013,5881,5980.539052,5982.367985,101.3679848,1.723652181
10/06/2013,5878,5981.222494,5983.051426,105.0514262,1.787196771
11/06/2013,5788.8,5981.905837,5983.73477,194.9347698,3.367446963
12/06/2013,5760.2,5982.589083,5984.418016,224.2180155,3.892538723
13/06/2013,5699.1,5983.272231,5985.101163,286.0011634,5.018356642
14/06/2013,5808.4,5983.955281,5985.784213,177.3842135,3.053925581
17/06/2013,5850.05,5984.638233,5981.142304,131.0923041,2.240874935
18/06/2013,5813.6,5985.321088,5982.084894,168.4848936,2.898116375
19/06/2013,5822.25,5986.003844,5982.76765,160.5176502,2.756969389
20/06/2013,5655.9,5986.686503,5988.538738,332.6387377,5.881269785
21/06/2013,5667.65,5987.369064,5989.221299,321.5712989,5.673803056
24/06/2013,5590.25,5988.051528,5984.555599,394.3055987,7.053451969
25/06/2013,5609.1,5988.733893,5985.237964,376.1379644,6.705852354
26/06/2013,5588.7,5989.416161,5985.920232,397.2202324,7.107560477
27/06/2013,5682.35,5990.098332,5991.950566,309.6005662,5.448459989
28/06/2013,5842.2,5990.780404,5991.86568,149.6656804,2.561803437
01/07/2013,5898.85,5991.462379,5987.459227,88.60922671,1.502144091
02/07/2013,5857.55,5992.144256,5993.393665,135.843665,2.319120878
03/07/2013,5770.9,5992.826036,5993.069916,222.1699161,3.849831327
04/07/2013,5836.95,5993.507718,5993.966083,157.0160834,2.690036465
05/07/2013,5867.9,5994.189302,5991.825921,123.9259209,2.111929666
08/07/2013,5811.55,5994.870789,5992.292922,180.7429222,3.110063963
09/07/2013,5859,5995.552178,5993.188797,134.1887968,2.290302045
10/07/2013,5816.7,5996.23347,5993.870088,177.1700884,3.045886644
11/07/2013,5935.1,5996.914664,5996.101504,61.00150387,1.027809201
12/07/2013,6009,5997.59576,5996.7826,12.21739963,0.20331835
15/07/2013,6030.8,5998.276759,5997.463599,33.33640067,0.55276913
16/07/2013,5955.25,5998.957661,5998.144501,42.89450078,0.720280438
17/07/2013,5973.3,5999.638465,5998.825305,25.52530472,0.427323334
18/07/2013,6038.05,6000.319171,5999.506011,38.54398882,0.638351601
19/07/2013,6029.2,6000.99978,6000.18662,29.01337984,0.481214421
22/07/2013,6031.8,6001.680292,6000.867132,30.93286832,0.512829807
23/07/2013,6077.8,6002.360706,6001.547546,76.25245426,1.254606177
24/07/2013,5990.5,6003.041022,6002.227862,11.72786238,0.195774349
25/07/2013,5907.5,6003.721242,6002.908082,95.4080816,1.615033121
26/07/2013,5886.2,6004.401363,6005.541596,119.3415962,2.027481163
29/07/2013,5831.65,6005.081388,6006.221621,174.5716206,2.993520198
30/07/2013,5755.05,6005.761315,6006.901548,251.8515477,4.376183485
31/07/2013,5742,6006.441145,6007.581377,265.5813773,4.625241681
01/08/2013,5727.85,6007.120877,6008.26111,280.4111097,4.895573552
02/08/2013,5677.9,6007.800512,6008.940745,331.0407447,5.830337707
05/08/2013,5685.4,6008.48005,6009.620282,324.2202823,5.702681998
06/08/2013,5542.25,6009.15949,6010.299723,468.0497227,8.445121073
07/08/2013,5519.1,6009.838833,6010.979066,491.8790658,8.912305734
08/08/2013,5565.65,6010.518079,6011.658312,446.0083115,8.013588917
12/08/2013,5612.4,6011.197227,6012.33746,399.9374601,7.125961444
13/08/2013,5699.3,6011.876279,6014.007859,314.7078586,5.521868627
14/08/2013,5742.3,6012.555233,6014.686813,272.3868127,4.743514144
16/08/2013,5507.85,6013.234089,6014.53977,506.6897696,9.199411197
19/08/2013,5414.75,6013.912849,6015.218529,600.4685292,11.08949682
20/08/2013,5401.45,6014.591511,6016.957493,615.5074926,11.39522707
