Date,Actual_Price,AR_Prediction,Hybrid_Prediction,Absolute_Error,MAPE,Risk_Regime
2011-02-18,5458.95,6202.647174228646,6190.012158790158,731.0621587901578,13.391992210776024,Medium Risk
2011-02-21,5518.6,6204.723983744921,6193.081285337234,674.4812853372332,12.221963638191447,Medium Risk
2011-02-22,5469.2,6206.801169828309,6183.477255814199,714.2772558141996,13.059995169571412,Medium Risk
2011-02-23,5437.35,6208.87873254709,6198.573359322126,761.2233593221254,13.999896260533628,Medium Risk
2011-02-24,5262.7,6210.956671969556,6196.88333393884,934.1833339388404,17.7510276842465,High Risk
2011-02-25,5303.55,6213.034988164009,6188.227945719685,884.6779457196844,16.68086368035909,High Risk
2011-02-28,5333.25,6215.113681198767,6160.335900353176,827.0859003531759,15.508102945730576,High Risk
2011-03-01,5522.3,6217.192751142159,6214.827904126722,692.5279041267222,12.54057012706159,Medium Risk
2011-03-03,5536.2,6219.272198062525,6155.41198089778,619.2119808977804,11.18478344167083,Medium Risk
2011-03-04,5538.75,6221.352022028218,6150.579147891286,611.8291478912861,11.046339840059328,Medium Risk
2011-03-07,5463.15,6223.432223107605,6219.789740670651,756.639740670651,13.849880392642541,Medium Risk
2011-03-08,5520.8,6225.512801369064,6201.631137839312,680.8311378393119,12.332110162282854,Medium Risk
2011-03-09,5531.0,6227.593756880985,6152.0601222716205,621.0601222716205,11.228713112847956,Medium Risk
2011-03-10,5494.4,6229.675089711771,6215.094453655618,720.6944536556184,13.116890900837552,Medium Risk
2011-03-11,5445.45,6231.756799929839,6214.804038109671,769.3540381096709,14.128383110847972,Medium Risk
2011-03-14,5531.5,6233.838887603617,6155.752206156173,624.2522061561731,11.28540551669842,Medium Risk
2011-03-15,5449.65,6235.9213528015425,6171.425276338142,721.7752763381422,13.244433612032742,Medium Risk
2011-03-16,5511.15,6238.0041955920715,6223.367083896825,712.217083896825,12.92320266907678,Medium Risk
2011-03-17,5446.65,6240.087416043666,6171.232598742406,724.5825987424059,13.303270794752848,Medium Risk
2011-03-18,5373.7,6242.171014224805,6174.451132396667,800.7511323966673,14.901299521682777,Medium Risk
2011-03-21,5364.75,6244.254990203979,6227.2043666127365,862.4543666127365,16.07631980265132,High Risk
2011-03-22,5413.85,6246.339344049689,6227.338056883074,813.488056883074,15.026054598540298,High Risk
2011-03-23,5480.25,6248.424075830452,6175.652031670879,695.4020316708793,12.68923920753395,Medium Risk
2011-03-24,5522.4,6250.509185614793,6230.338692792759,707.938692792759,12.81940266537663,Medium Risk
2011-03-25,5654.25,6252.5946734712525,6239.391467494737,585.1414674947373,10.348701728695005,Medium Risk
2011-03-28,5687.25,6254.680539468382,6185.713886310148,498.46388631014815,8.76458545536328,Medium Risk
2011-03-29,5736.35,6256.766783674747,6185.772141754407,449.42214175440677,7.834635992476169,Medium Risk
2011-03-30,5787.65,6258.8534061589235,6245.04253542816,457.39253542816004,7.9029059364018215,Medium Risk
2011-03-31,5833.75,6260.9404069895,6188.593774917488,354.8437749174882,6.082601669894805,Low Risk
2011-04-01,5826.05,6263.0277862350795,6186.211615444543,360.1616154445428,6.181917687705097,Low Risk
2011-04-04,5908.45,6265.115543964275,6259.503859246692,351.0538592466919,5.941555894467956,Low Risk
2011-04-05,5910.05,6267.203680245716,6246.977302976997,336.92730297699654,5.700921362374202,Low Risk
2011-04-06,5891.75,6269.292195148039,6184.340676143774,292.59067614377363,4.96610813669578,Low Risk
2011-04-07,5885.7,6271.381088739898,6254.088529290475,368.38852929047516,6.259043602128466,Low Risk
2011-04-08,5842.0,6273.470361089954,6266.766675271694,424.7666752716941,7.270911935496304,Medium Risk
2011-04-11,5785.7,6275.560012266884,6197.522748409639,411.82274840963873,7.117941621750846,Medium Risk
2011-04-13,5911.5,6277.650042339378,6224.985059212819,313.48505921281867,5.302969791302016,Low Risk
2011-04-15,5824.55,6279.740451376137,6266.184874468646,441.63487446864565,7.582300340260546,Medium Risk
2011-04-18,5729.1,6281.831239445874,6203.793975588629,474.69397558862875,8.285663988909754,Medium Risk
2011-04-19,5740.75,6283.922406617318,6200.036629029003,459.28662902900305,8.000463859757053,Medium Risk
2011-04-20,5851.65,6286.013952959206,6233.5424448394815,381.89244483948187,6.526235247143658,Low Risk
2011-04-21,5884.7,6288.1058785402865,6201.847579611032,317.1475796110326,5.389358499346315,Low Risk
2011-04-25,5874.5,6290.198183429327,6206.9050222655505,332.40502226555054,5.658439395106827,Low Risk
2011-04-26,5868.4,6292.290867695103,6208.919997102322,340.5199971023221,5.802603726779397,Low Risk
2011-04-27,5833.9,6294.383931406402,6204.7063045389095,370.8063045389099,6.356062060352594,Low Risk
2011-04-28,5785.45,6296.477374632025,6210.019723202181,424.5697232021812,7.338577348385712,Medium Risk
2011-04-29,5749.5,6298.571197440787,6208.43668235651,458.93668235650966,7.982201623732667,Medium Risk
2011-05-02,5701.3,6300.6653999015125,6212.257139326748,510.9571393267479,8.96211634761805,Medium Risk
2011-05-03,5565.25,6302.759982083039,6224.830873658325,659.5808736583249,11.85177437955752,Medium Risk
2011-05-04,5537.15,6304.85494405422,6220.340761691832,683.1907616918324,12.338310533249642,Medium Risk
2011-05-05,5459.85,6306.950285883919,6223.147724712373,763.2977247123727,13.980195879234275,Medium Risk
2011-05-06,5551.45,6309.046007641009,6224.701954207052,673.2519542070522,12.127497396302807,Medium Risk
2011-05-09,5551.1,6311.14210939438,6227.339548222834,676.239548222834,12.18208189769296,Medium Risk
2011-05-10,5541.25,6313.238591212935,6228.201011881265,686.951011881265,12.397040593390752,Medium Risk
2011-05-11,5565.05,6315.335453165584,6230.297873833914,665.2478738339141,11.954032287830552,Medium Risk
2011-05-12,5486.15,6317.432695321256,6232.395115989586,746.2451159895863,13.6023461988751,Medium Risk
2011-05-13,5544.75,6319.530317748887,6234.492738417217,689.742738417217,12.439564243964417,Medium Risk
2011-05-16,5499.0,6321.628320517429,6236.590741185759,737.5907411857588,13.41317950874266,Medium Risk
2011-05-17,5438.95,6323.726703695845,6243.864469302031,804.9144693020307,14.799078301915458,Medium Risk
2011-05-18,5420.6,6325.825467353111,6251.139182584648,830.5391825846473,15.321905002852954,High Risk
2011-05-19,5428.1,6327.9246115582155,6274.409446166441,846.3094461664405,15.591264828695866,High Risk
2011-05-20,5486.35,6330.024136380159,6284.724525960759,798.3745259607585,14.552015929730302,Medium Risk
2011-05-23,5386.55,6332.124041887955,6280.929906161728,894.3799061617274,16.603946982052097,High Risk
2011-05-24,5394.85,6334.224328150631,6281.989843689161,887.1398436891604,16.44419851690335,High Risk
2011-05-25,5348.95,6336.324995237224,6291.663600969409,942.7136009694095,17.624273941042816,High Risk
2011-05-26,5412.35,6338.426043216788,6296.893574324718,884.5435743247181,16.34305937946951,High Risk
2011-05-27,5476.1,6340.527472158381,6286.172578580723,810.0725785807226,14.792874099828756,Medium Risk
2011-05-30,5473.1,6342.629282131083,6289.765181863584,816.6651818635837,14.921437245136826,Medium Risk
2011-05-31,5560.15,6344.731473203981,6288.790712726683,728.640712726683,13.104695246111762,Medium Risk
2011-06-01,5592.0,6346.834045446177,6290.292954929013,698.2929549290129,12.487356132493078,Medium Risk
2011-06-02,5550.35,6348.936998926785,6287.208831043826,736.8588310438254,13.275898475660549,Medium Risk
2011-06-03,5516.75,6351.04033371493,6295.190234774764,778.4402347747637,14.110485970449336,Medium Risk
2011-06-06,5532.05,6353.144049879751,6296.401750865372,764.3517508653722,13.81679035557112,Medium Risk
2011-06-07,5556.15,6355.248147490401,6300.211443264675,744.0614432646753,13.391673069745694,Medium Risk
2011-06-08,5526.85,6357.352626616041,6300.131462254728,773.2814622547276,13.991359676031148,Medium Risk
2011-06-09,5521.05,6359.457487325847,6302.236322964534,781.1863229645342,14.149234710146333,Medium Risk
2011-06-10,5485.8,6361.562729689011,6302.837179036259,817.0371790362587,14.893674195855821,Medium Risk
2011-06-13,5482.8,6363.668353774732,6299.755725756185,816.9557257561846,14.900337888600435,Medium Risk
2011-06-14,5500.5,6365.774359652224,6301.861731633677,801.3617316336768,14.568888857988851,Medium Risk
2011-06-15,5447.5,6367.880747390715,6303.968119372168,856.4681193721681,15.722223393706619,High Risk
2011-06-16,5396.75,6369.987517059442,6306.074889040895,909.324889040895,16.849490694230692,High Risk
2011-06-17,5366.4,6372.094668727659,6308.182040709112,941.7820407091122,17.54960570790683,High Risk
2011-06-20,5257.9,6374.202202464629,6310.289574446082,1052.3895744460824,20.015397296374644,High Risk
2011-06-21,5275.85,6376.3101183396275,6312.39749032108,1036.5474903210797,19.647023518884723,High Risk
2011-06-22,5278.3,6378.418416421945,6314.505788403398,1036.2057884033975,19.631430354534558,High Risk
2011-06-23,5320.0,6380.527096780882,6316.614468762335,996.6144687623346,18.733354675983733,High Risk
2011-06-24,5471.25,6382.6361594857535,6318.927433760535,847.6774337605348,15.49330470661247,High Risk
2011-06-27,5526.6,6384.745604605888,6321.036878880669,794.4368788806687,14.374785200316085,Medium Risk
2011-06-28,5545.3,6386.855432210625,6323.146706485406,777.8467064854058,14.027134807592118,Medium Risk
2011-06-29,5600.45,6388.965642369316,6325.256916644097,724.8069166440973,12.941940676983052,Medium Risk
2011-06-30,5647.4,6391.076235151325,6327.367509426106,679.9675094261065,12.040363874103244,Medium Risk
2011-07-01,5627.2,6393.18721062603,6329.478484900811,702.2784849008112,12.480069748734918,Medium Risk
2011-07-04,5650.5,6395.2985688628205,6331.589843137602,681.0898431376017,12.053620797055158,Medium Risk
2011-07-05,5632.1,6397.410309931098,6333.701584205879,701.6015842058787,12.457193306331185,Medium Risk
2011-07-06,5625.45,6399.522433900278,6335.813708175059,710.3637081750594,12.627677931099901,Medium Risk
2011-07-07,5728.95,6401.634940839789,6337.92621511457,608.9762151145706,10.62980502735354,Medium Risk
2011-07-08,5660.65,6403.747830819071,6340.039105093852,679.3891050938528,12.001962762118358,Medium Risk
2011-07-11,5616.1,6405.861103907576,6342.152378182357,726.0523781823567,12.928052886920756,Medium Risk
2011-07-12,5526.15,6407.9747601747695,6344.266034449551,818.1160344495511,14.804448566353631,Medium Risk
2011-07-13,5585.45,6410.08879969013,6346.380073964911,760.9300739649116,13.623433634978587,Medium Risk
2011-07-14,5599.8,6412.203222523149,6348.49449679793,748.6944967979298,13.370022086466118,Medium Risk
2011-07-15,5581.1,6414.318028743326,6350.609303018107,769.509303018107,13.78777128197142,Medium Risk
2011-07-18,5567.05,6416.433218420179,6352.724492694961,785.6744926949605,14.112941193180598,Medium Risk
2011-07-19,5613.55,6418.548791623238,6354.840065898019,741.2900658980188,13.205370325338134,Medium Risk
2011-07-20,5567.05,6420.664748422042,6356.956022696823,789.9060226968231,14.188951467955615,Medium Risk
2011-07-21,5541.6,6422.781088886146,6359.072363160927,817.4723631609268,14.75155845172742,Medium Risk
2011-07-22,5633.95,6424.897813085115,6361.189087359896,727.2390873598961,12.908156575047633,Medium Risk
2011-07-25,5680.3,6427.014921088527,6363.306195363309,683.0061953633085,12.024121883761572,Medium Risk
2011-07-26,5574.85,6429.132412965976,6365.423687240757,790.573687240757,14.181075495139005,Medium Risk
2011-07-27,5546.8,6431.250288787065,6367.541563061846,820.7415630618461,14.796667683382239,Medium Risk
2011-07-28,5487.75,6433.368548621411,6369.659822896192,881.909822896192,16.070517477949835,High Risk
2011-07-29,5482.0,6435.4871925386415,6371.778466813423,889.7784668134227,16.230909646359407,High Risk
2011-08-01,5516.8,6437.606220608399,6373.89749488318,857.0974948831799,15.53613498555648,High Risk
2011-08-02,5456.55,6439.725632900339,6376.016907175121,919.4669071751205,16.85070066571589,High Risk
2011-08-03,5404.8,6441.8454294841285,6378.13670375891,973.3367037589096,18.008745999091722,High Risk
2011-08-04,5331.8,6443.965610429446,6380.256884704228,1048.4568847042274,19.664220051469062,High Risk
2011-08-05,5211.25,6446.086175805985,6382.377450080766,1171.1274500807658,22.473062126759718,High Risk
2011-08-08,5118.5,6448.207125683451,6384.498399958232,1265.9983999582319,24.733777473053276,High Risk
2011-08-09,5072.85,6450.32846013156,6386.619734406341,1313.7697344063408,25.898059954588458,High Risk
2011-08-10,5161.0,6452.4501792200435,6388.741453494825,1227.7414534948248,23.78882878308128,High Risk
2011-08-11,5138.3,6454.572283018646,6390.863557293427,1252.563557293427,24.37700323635107,High Risk
2011-08-12,5072.95,6456.694771597121,6392.986045871902,1320.0360458719024,26.021073455719108,High Risk
2011-08-16,5035.8,6458.817645025238,6395.108919300019,1359.3089193000187,26.99290915644026,High Risk
2011-08-17,5056.6,6460.940903372777,6397.232177647558,1340.632177647558,26.512521806106037,High Risk
2011-08-18,4944.15,6463.064546709532,6399.355820984313,1455.2058209843135,29.432881708368754,High Risk
2011-08-19,4845.65,6465.188575105309,6401.47984938009,1555.8298493800903,32.107763651524365,High Risk
2011-08-22,4898.8,6467.3129886299275,6403.604262904709,1504.8042629047086,30.717813809600486,High Risk
2011-08-23,4948.9,6469.4377873532185,6405.729061628,1456.829061628,29.437431785406865,High Risk
2011-08-24,4888.9,6471.562971345026,6407.854245619807,1518.9542456198078,31.069448048023236,High Risk
2011-08-25,4839.6,6473.688540675207,6409.979814949988,1570.379814949988,32.44854564323473,High Risk
2011-08-26,4747.8,6475.814495413633,6412.1057696884145,1664.3057696884143,35.05425185745849,High Risk
2011-08-29,4919.6,6477.940835630185,6414.232109904966,1494.6321099049655,30.381171434770415,High Risk
2011-08-30,5001.0,6480.067561394756,6416.358835669537,1415.3588356695373,28.301516410108725,High Risk
2011-09-02,5040.0,6482.1946727772565,6418.485947052038,1378.4859470520378,27.350911647857895,High Risk
2011-09-05,5017.2,6484.322169847604,6420.613444122385,1403.413444122385,27.972045047484357,High Risk
2011-09-06,5064.3,6486.450052675733,6422.741326950514,1358.441326950514,26.82387155086614,High Risk
2011-09-07,5124.65,6488.578321331588,6424.869595606369,1300.2195956063697,25.37187116400866,High Risk
2011-09-08,5153.25,6490.706975885129,6426.998250159911,1273.7482501599106,24.717377386307877,High Risk
2011-09-09,5059.45,6492.836016406326,6429.127290681107,1369.6772906811075,27.07166373185045,High Risk
2011-09-12,4946.8,6494.965442965163,6431.256717239944,1484.4567172399438,30.008423975902478,High Risk
2011-09-13,4940.95,6497.095255631635,6433.386529906416,1492.4365299064166,30.2054570458397,High Risk
2011-09-14,5012.55,6499.225454475753,6435.516728750535,1422.9667287505345,28.388080492973327,High Risk
2011-09-15,5075.7,6501.356039567539,6437.64731384232,1361.94731384232,26.832699210794964,High Risk
2011-09-16,5084.25,6503.487010977026,6439.778285251808,1355.5282852518076,26.661322422221716,High Risk
2011-09-19,5031.95,6505.618368774262,6441.909643049044,1409.9596430490437,28.020144139926746,High Risk
2011-09-20,5140.2,6507.750113029306,6444.041387304087,1303.8413873040872,25.36557696790178,High Risk
2011-09-21,5133.25,6509.882243812231,6446.173518087012,1312.9235180870119,25.576847379087553,High Risk
2011-09-22,4923.65,6512.014761193122,6448.306035467903,1524.6560354679032,30.965971087869836,High Risk
2011-09-23,4867.75,6514.147665242076,6450.438939516857,1582.6889395168573,32.51376795268568,High Risk
2011-09-26,4835.4,6516.280956029205,6452.5722303039865,1617.172230303987,33.444435420109755,High Risk
2011-09-27,4971.25,6518.414633624631,6454.7059078994125,1483.4559078994125,29.840702195613027,High Risk
2011-09-28,4945.9,6520.548698098492,6456.839972373274,1510.939972373274,30.54934334243058,High Risk
2011-09-29,5015.45,6522.683149520935,6458.974423795717,1443.5244237957168,28.781553475674503,High Risk
2011-09-30,4943.25,6524.817987962123,6461.109262236904,1517.8592622369042,30.705694881644753,High Risk
2011-10-03,4849.5,6526.95321349223,6463.244487767011,1613.7444877670114,33.276512790329136,High Risk
2011-10-04,4772.15,6529.088826181444,6465.380100456226,1693.230100456226,35.48149367593697,High Risk
2011-10-05,4751.3,6531.224826099962,6467.5161003747435,1716.2161003747433,36.120979529281314,High Risk
2011-10-07,4888.05,6533.361213317998,6469.652487592779,1581.6024875927787,32.356512056807496,High Risk
2011-10-10,4979.6,6535.497987905776,6471.789262180558,1492.1892621805573,29.966046714205103,High Risk
2011-10-11,4974.35,6537.635149933537,6473.926424208318,1499.5764242083178,30.146178379251914,High Risk
2011-10-12,5099.4,6539.772699471528,6476.063973746309,1376.6639737463092,26.99658731902399,High Risk
2011-10-13,5077.85,6541.9106365900125,6478.201910864794,1400.3519108647934,27.57765414230025,High Risk
2011-10-14,5132.3,6544.048961359269,6480.34023563405,1348.04023563405,26.265811344505387,High Risk
2011-10-17,5118.25,6546.187673849584,6482.478948124365,1364.2289481243652,26.65420696770117,High Risk
2011-10-18,5037.5,6548.32677413126,6484.618048406041,1447.1180484060415,28.72690914949958,High Risk
2011-10-19,5139.15,6550.466262274614,6486.757536549395,1347.6075365493953,26.222381844262095,High Risk
2011-10-20,5091.9,6552.606138349969,6488.89741262475,1396.9974126247507,27.435680445899386,High Risk
2011-10-21,5049.95,6554.746402427667,6491.037676702448,1441.0876767024483,28.53667217898095,High Risk
2011-10-24,5098.35,6556.887054578059,6493.17832885284,1394.82832885284,27.358426331123596,High Risk
2011-10-25,5191.6,6559.028094871513,6495.319369146294,1303.7193691462935,25.11209201684054,High Risk
2011-10-26,5201.8,6561.169523378405,6497.460797653186,1295.660797653186,24.907931824621972,High Risk
2011-10-28,5360.7,6563.311340169126,6499.602614443907,1138.9026144439076,21.245408518363416,High Risk
2011-10-31,5326.6,6565.453545314081,6501.744819588862,1175.1448195888615,22.061818413037614,High Risk
2011-11-01,5257.95,6567.596138883684,6503.887413158465,1245.9374131584655,23.696258297596316,High Risk
2011-11-02,5258.45,6569.739120948366,6506.030395223147,1247.5803952231472,23.72524974513682,High Risk
2011-11-03,5265.75,6571.882491578569,6508.17376585335,1242.4237658533502,23.594431293801456,High Risk
2011-11-04,5284.2,6574.026250844748,6510.317525119529,1226.117525119529,23.203465522113643,High Risk
2011-11-08,5289.35,6576.1703988173695,6512.461673092151,1223.1116730921503,23.124044978913293,High Risk
2011-11-09,5221.05,6578.314935566914,6514.606209841695,1293.556209841695,24.775786668231387,High Risk
2011-11-11,5168.85,6580.459861163873,6516.751135438654,1347.901135438654,26.077389273023087,High Risk
2011-11-14,5148.35,6582.605175678754,6518.896449953535,1370.5464499535346,26.621081510649713,High Risk
2011-11-15,5068.5,6584.750879182076,6521.042153456857,1452.5421534568568,28.658225381411796,High Risk
2011-11-16,5030.45,6586.89697174437,6523.188246019151,1492.7382460191511,29.674049956150068,High Risk
2011-11-17,4934.75,6589.043453436179,6525.334727710961,1590.5847277109606,32.23232641392088,High Risk
2011-11-18,4905.8,6591.190324328062,6527.481598602843,1621.6815986028432,33.05641482740518,High Risk
2011-11-21,4778.35,6593.337584490587,6529.628858765368,1751.2788587653677,36.650284277320985,High Risk
2011-11-22,4812.35,6595.485233994338,6531.776508269119,1719.426508269119,35.72945667437154,High Risk
2011-11-23,4706.45,6597.6332729099095,6533.924547184691,1827.474547184691,38.82915036141234,High Risk
2011-11-24,4756.45,6599.78170130791,6536.0729755826915,1779.6229755826917,37.41494130249854,High Risk
2011-11-25,4710.05,6601.93051925896,6538.221793533741,1828.171793533741,38.81427571965778,High Risk
2011-11-28,4851.3,6604.079726833692,6540.371001108473,1689.071001108473,34.816873850482814,High Risk
2011-11-29,4805.1,6606.229324102755,6542.520598377536,1737.4205983775355,36.157844756145245,High Risk
2011-11-30,4832.05,6608.379311136807,6544.670585411588,1712.6205854115879,35.442940065015634,High Risk
2011-12-01,4936.85,6610.52968800652,6546.820962281301,1609.9709622813007,32.611299964173526,High Risk
2011-12-02,5050.15,6612.6804547825805,6548.971729057362,1498.821729057362,29.6787566519284,High Risk
2011-12-05,5039.15,6614.831611535686,6551.122885810467,1511.9728858104672,30.00452230654907,High Risk
2011-12-07,5062.6,6616.983158336545,6553.274432611326,1490.6744326113258,29.444839264633305,High Risk
2011-12-08,4943.65,6619.135095255883,6555.4263695306645,1611.7763695306649,32.60296278115693,High Risk
2011-12-09,4866.7,6621.287422364438,6557.578696639219,1690.878696639219,34.743844836115215,High Risk
2011-12-12,4764.6,6623.440139732956,6559.731414007737,1795.1314140077366,37.676434832047526,High Risk
2011-12-13,4800.6,6625.5932474322,6561.884521706981,1761.2845217069807,36.6888414303833,High Risk
2011-12-14,4763.25,6627.746745532944,6564.0380198077255,1800.7880198077255,37.805868258179295,High Risk
2011-12-15,4746.35,6629.900634105977,6566.191908380758,1819.8419083807576,38.34192397064602,High Risk
2011-12-16,4651.6,6632.054913222099,6568.34618749688,1916.7461874968794,41.20616965123568,High Risk
2011-12-19,4613.1,6634.209582952121,6570.500857226903,1957.4008572269022,42.4313554275195,High Risk
2011-12-20,4544.2,6636.364643366873,6572.655917641654,2028.4559176416542,44.63835037281929,High Risk
2011-12-21,4693.15,6638.520094537191,6574.811368811972,1881.6613688119724,40.09378282841956,High Risk
2011-12-22,4733.85,6640.675936533927,6576.967210808708,1843.1172108087076,38.93484607261969,High Risk
2011-12-23,4714.0,6642.832169427947,6579.123443702728,1865.1234437027279,39.56562247990513,High Risk
2011-12-26,4779.0,6644.988793290128,6581.28006756491,1802.2800675649096,37.712493566957725,High Risk
2011-12-27,4750.5,6647.1458081913615,6583.437082466143,1832.9370824661428,38.58408762164283,High Risk
2011-12-28,4705.8,6649.303214202548,6585.594488477329,1879.7944884773287,39.9463319409522,High Risk
2011-12-29,4646.25,6651.4610113946055,6587.752285669387,1941.5022856693868,41.78643606498545,High Risk
2011-12-30,4624.3,6653.619199838463,6589.910474113244,1965.610474113244,42.50611928536738,High Risk
2012-01-02,4636.75,4624.073828446271,4623.227394307947,13.52260569205282,0.291639741026642,Low Risk
2012-01-03,4765.3,4625.709466465887,4624.4394800967775,140.86051990322267,2.95596331612328,Low Risk
2012-01-04,4749.65,4626.65935641577,4628.046369587744,121.60363041225537,2.560265080842912,Low Risk
2012-01-05,4749.95,4626.915734911494,4626.813176494237,123.13682350576255,2.592381467294657,Low Risk
2012-01-06,4754.1,4627.003758535874,4628.390771707848,125.70922829215215,2.644227683308137,Low Risk
2012-01-07,4746.9,4627.089413647206,4628.47642681918,118.4235731808194,2.494756012994152,Low Risk
2012-01-09,4742.8,4627.193574620735,4628.06557340968,114.73442659032025,2.4191285019465347,Low Risk
2012-01-10,4849.55,4627.305386652394,4627.917123567865,221.63287643213516,4.570174066297597,Low Risk
2012-01-11,4860.95,4627.418342899312,4628.030079814783,232.91992018521705,4.791654310067313,Low Risk
2012-01-12,4831.25,4627.530912719985,4628.142649635456,203.1073503645439,4.204033125268696,Low Risk
2012-01-13,4866.0,4627.6431702456875,4628.254907161158,237.74509283884163,4.885842434008254,Low Risk
2012-01-16,4873.9,4627.755311732923,4628.367048648393,245.53295135160624,5.037710075126824,Low Risk
2012-01-17,4967.3,4627.867409804597,4628.479146720068,338.82085327993263,6.8210265794281115,Low Risk
2012-01-18,4955.8,4627.979473214451,4628.591210129922,327.20878987007836,6.602542271077895,Low Risk
2012-01-19,5018.4,4628.091497720878,4628.7032346363485,389.69676536365114,7.765358786937095,Medium Risk
2012-01-20,5048.6,4628.203480645234,4628.815217560705,419.78478243929567,8.314875063171883,Medium Risk
2012-01-23,5046.25,4628.315421353647,4628.927158269118,417.3228417308819,8.269959707324883,Medium Risk
2012-01-24,5127.35,4628.427319885622,4629.039056801093,498.3109431989078,9.718683982932856,Medium Risk
2012-01-25,5158.3,4628.539176336894,4629.150913252365,529.149086747635,10.258206904360643,Medium Risk
2012-01-27,5204.7,4628.650990753612,4629.262727669083,575.437272330917,11.056108369952486,Medium Risk
2012-01-30,5087.3,4628.762763155429,4629.3745000709,457.9254999291006,9.00134648888606,Medium Risk
2012-01-31,5199.25,4628.874493556445,4629.486230471915,569.7637695280846,10.958576131712931,Medium Risk
2012-02-01,5235.7,4628.986181971331,4629.597918886801,606.1020811131984,11.576333271829906,Medium Risk
2012-02-02,5269.9,4629.097828415588,4629.709565331059,640.1904346689407,12.148056598207571,Medium Risk
2012-02-03,5325.85,4629.209432904996,4629.821169820467,696.0288301795335,13.068877835078599,Medium Risk
2012-02-06,5361.65,4629.320995455353,4629.932732370824,731.7172676291757,13.64724045077869,Medium Risk
2012-02-07,5335.15,4629.432516082433,4630.044252997904,705.105747002096,13.21623097761255,Medium Risk
2012-02-08,5368.15,4629.543994801991,4630.155731717462,737.9942682825376,13.747646177594472,Medium Risk
2012-02-09,5412.35,4629.6554316297725,4630.267168545243,782.0828314547571,14.449967785800197,Medium Risk
2012-02-10,5381.6,4629.766826581522,4630.378563496993,751.2214365030077,13.959072329846284,Medium Risk
2012-02-13,5390.2,4629.878179672974,4630.489916588444,759.7100834115554,14.094283763340052,Medium Risk
2012-02-14,5416.05,4629.989490919858,4630.601227835329,785.448772164671,14.502243741558349,Medium Risk
2012-02-15,5531.95,4630.100760337901,4630.712497253372,901.2375027466278,16.291497622838744,High Risk
2012-02-16,5521.95,4630.211987942822,4630.823724858293,891.1262751417071,16.137891055545726,High Risk
2012-02-17,5564.3,4630.32317375033,4630.934910665801,933.3650893341992,16.77416906590585,High Risk
2012-02-21,5607.15,4630.434317776135,4631.046054691606,976.103945308394,17.408201052377663,High Risk
2012-02-22,5505.35,4630.545420035935,4631.157156951406,874.1928430485941,15.878969421537123,High Risk
2012-02-23,5483.3,4630.656480545429,4631.2682174609,852.0317825391003,15.538668001734363,High Risk
2012-02-24,5429.3,4630.767499320303,4631.3792362357735,797.9207637642266,14.69656795101075,Medium Risk
2012-02-27,5281.2,4630.878476376239,4631.49021329171,649.7097867082903,12.302313616380562,Medium Risk
2012-02-28,5375.5,4630.989411728916,4631.601148644387,743.8988513556133,13.838691309750036,Medium Risk
2012-02-29,5385.2,4631.100305394007,4631.7120423094775,753.4879576905223,13.99182867285379,Medium Risk
2012-03-01,5339.75,4631.211157387174,4631.822894302645,707.9271056973548,13.257682582468371,Medium Risk
2012-03-02,5359.35,4631.3219677240795,4631.93370463955,727.41629536045,13.572845501048633,Medium Risk
2012-03-03,5359.4,4631.432736420376,4632.044473335847,727.3555266641524,13.571585003249478,Medium Risk
2012-03-05,5280.35,4631.543463491711,4632.155200407182,648.1947995928185,12.275602935275474,Medium Risk
2012-03-06,5222.4,4631.654148953727,4632.2658858691975,590.1341141308021,11.300055800605127,Medium Risk
2012-03-07,5220.45,4631.76479282206,4632.376529737531,588.0734702624686,11.264804188575097,Medium Risk
2012-03-09,5333.55,4631.875395112341,4632.487132027812,701.0628679721885,13.144394783440458,Medium Risk
2012-03-12,5359.55,4631.985955840194,4632.597692755665,726.9523072443353,13.563681787544388,Medium Risk
2012-03-13,5429.5,4632.096475021234,4632.708211936705,796.7917880632949,14.67523322706133,Medium Risk
2012-03-14,5463.9,4632.206952671078,4632.818689586549,831.0813104134504,15.210404846601339,High Risk
2012-03-15,5380.5,4632.317388805332,4632.929125720802,747.5708742791976,13.894078139191478,Medium Risk
2012-03-16,5317.9,4632.427783439595,4633.039520355066,684.8604796449335,12.878400865848052,Medium Risk
2012-03-19,5257.05,4632.538136589464,4633.1498735049345,623.9001264950657,11.8678750724278,Medium Risk
2012-03-20,5274.85,4632.648448270526,4633.260185185997,641.5898148140031,12.163185963847372,Medium Risk
2012-03-21,5364.95,4632.758718498366,4633.370455413837,731.5795445861631,13.636278895165157,Medium Risk
2012-03-22,5228.45,4632.86894728856,4633.480684204031,594.9693157959691,11.379458841453378,Medium Risk
2012-03-23,5278.2,4632.979134656681,4633.590871572152,644.6091284278482,12.212669630325646,Medium Risk
2012-03-26,5184.25,4633.089280618294,4633.701017533765,550.5489824662354,10.619645705092067,Medium Risk
2012-03-27,5243.15,4633.199385188959,4633.81112210443,609.3388778955696,11.6216182618382,Medium Risk
2012-03-28,5194.75,4633.30944838423,4633.9211852997005,560.8288147002995,10.796069391218047,Medium Risk
2012-03-29,5178.85,4633.419470219655,4634.031207135125,544.8187928648749,10.52007285140282,Medium Risk
